[x, y, w, h]=[183,275,206,388]
[x, y, w, h]=[230,200,313,286]
[x, y, w, h]=[173,233,194,327]

[x, y, w, h]=[128,237,183,415]
[x, y, w, h]=[231,200,312,287]
[x, y, w, h]=[182,275,205,386]

[x, y, w, h]=[129,239,182,415]
[x, y, w, h]=[175,262,201,399]
[x, y, w, h]=[232,200,312,287]

[x, y, w, h]=[232,200,313,287]
[x, y, w, h]=[142,248,190,415]

[x, y, w, h]=[233,199,313,287]
[x, y, w, h]=[74,198,95,219]

[x, y, w, h]=[233,198,313,289]
[x, y, w, h]=[141,249,188,415]

[x, y, w, h]=[234,198,314,290]
[x, y, w, h]=[144,244,187,415]

[x, y, w, h]=[145,245,187,415]
[x, y, w, h]=[234,199,314,290]
[x, y, w, h]=[75,197,94,219]

[x, y, w, h]=[144,248,188,411]
[x, y, w, h]=[234,198,315,290]
[x, y, w, h]=[38,214,53,239]

[x, y, w, h]=[150,249,194,412]
[x, y, w, h]=[235,199,315,289]

[x, y, w, h]=[155,246,198,415]
[x, y, w, h]=[127,232,170,374]
[x, y, w, h]=[235,198,315,291]
[x, y, w, h]=[74,196,94,218]

[x, y, w, h]=[153,247,197,412]
[x, y, w, h]=[120,226,164,393]

[x, y, w, h]=[153,246,199,410]
[x, y, w, h]=[118,227,164,390]
[x, y, w, h]=[236,198,315,289]

[x, y, w, h]=[155,248,202,410]
[x, y, w, h]=[116,228,162,396]
[x, y, w, h]=[236,199,316,288]

[x, y, w, h]=[115,228,159,398]
[x, y, w, h]=[156,247,203,411]
[x, y, w, h]=[237,196,315,289]
[x, y, w, h]=[74,197,95,218]

[x, y, w, h]=[114,227,158,400]
[x, y, w, h]=[159,246,206,415]
[x, y, w, h]=[238,196,316,288]

[x, y, w, h]=[158,249,207,413]
[x, y, w, h]=[239,195,318,290]
[x, y, w, h]=[113,230,163,396]
[x, y, w, h]=[74,196,95,219]

[x, y, w, h]=[161,249,210,412]
[x, y, w, h]=[240,195,318,289]
[x, y, w, h]=[111,229,160,396]
[x, y, w, h]=[74,197,96,219]

[x, y, w, h]=[173,247,217,415]
[x, y, w, h]=[241,196,318,289]
[x, y, w, h]=[135,264,167,397]
[x, y, w, h]=[73,197,96,219]

[x, y, w, h]=[174,244,215,415]
[x, y, w, h]=[242,195,318,288]
[x, y, w, h]=[135,268,166,394]
[x, y, w, h]=[73,196,96,219]

[x, y, w, h]=[175,245,215,415]
[x, y, w, h]=[136,267,166,395]
[x, y, w, h]=[243,196,321,288]
[x, y, w, h]=[73,196,96,219]

[x, y, w, h]=[176,243,214,415]
[x, y, w, h]=[138,268,166,395]
[x, y, w, h]=[243,197,321,288]
[x, y, w, h]=[73,197,95,219]
[x, y, w, h]=[99,240,142,369]

[x, y, w, h]=[177,242,215,415]
[x, y, w, h]=[98,231,144,374]
[x, y, w, h]=[137,272,164,393]
[x, y, w, h]=[244,199,322,287]
[x, y, w, h]=[73,197,95,219]

[x, y, w, h]=[177,241,215,415]
[x, y, w, h]=[137,273,164,392]
[x, y, w, h]=[98,236,141,372]
[x, y, w, h]=[245,198,322,286]
[x, y, w, h]=[73,197,95,219]

[x, y, w, h]=[176,238,219,415]
[x, y, w, h]=[100,233,140,377]
[x, y, w, h]=[136,270,163,392]
[x, y, w, h]=[246,198,323,287]
[x, y, w, h]=[73,197,95,219]

[x, y, w, h]=[180,240,224,415]
[x, y, w, h]=[96,232,138,376]
[x, y, w, h]=[136,273,162,391]
[x, y, w, h]=[246,197,324,288]
[x, y, w, h]=[73,197,95,220]

[x, y, w, h]=[182,240,225,415]
[x, y, w, h]=[98,231,138,381]
[x, y, w, h]=[248,199,323,287]
[x, y, w, h]=[133,275,158,387]
[x, y, w, h]=[73,197,95,221]

[x, y, w, h]=[186,241,229,415]
[x, y, w, h]=[97,232,137,379]
[x, y, w, h]=[247,197,324,286]
[x, y, w, h]=[128,273,156,390]
[x, y, w, h]=[73,197,95,221]

[x, y, w, h]=[187,243,232,414]
[x, y, w, h]=[92,230,138,396]
[x, y, w, h]=[248,197,324,286]
[x, y, w, h]=[126,278,152,386]
[x, y, w, h]=[73,198,95,221]

[x, y, w, h]=[185,243,235,413]
[x, y, w, h]=[249,196,324,285]
[x, y, w, h]=[93,235,133,379]
[x, y, w, h]=[125,274,149,387]
[x, y, w, h]=[73,198,95,222]

[x, y, w, h]=[189,244,236,412]
[x, y, w, h]=[94,233,132,383]
[x, y, w, h]=[251,198,321,284]
[x, y, w, h]=[124,274,147,387]
[x, y, w, h]=[72,198,95,222]

[x, y, w, h]=[191,246,239,409]
[x, y, w, h]=[121,271,144,388]
[x, y, w, h]=[254,195,325,281]
[x, y, w, h]=[96,236,130,380]
[x, y, w, h]=[72,199,95,222]

[x, y, w, h]=[195,247,239,409]
[x, y, w, h]=[255,194,325,281]
[x, y, w, h]=[93,234,131,382]
[x, y, w, h]=[72,198,95,222]

[x, y, w, h]=[195,249,243,409]
[x, y, w, h]=[81,229,130,400]
[x, y, w, h]=[254,194,325,282]
[x, y, w, h]=[72,198,94,222]

[x, y, w, h]=[198,249,243,409]
[x, y, w, h]=[81,229,132,400]
[x, y, w, h]=[255,195,325,283]
[x, y, w, h]=[119,275,141,384]

